Func_id	Func_name	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen01_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen03_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen04_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen05_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen06_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen07_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen10_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen12_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen14_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen15_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen16_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen17_06102014_R1
KO:K10492	zinc finger and BTB domain-containing protein 5	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10493	zinc finger and BTB domain-containing protein 6	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10494	zinc finger and BTB domain-containing protein 7	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10495	zinc finger and BTB domain-containing protein 8	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10496	zinc finger and BTB domain-containing protein 9	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10497	zinc finger and BTB domain-containing protein 10	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10498	zinc finger and BTB domain-containing protein 11	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10499	zinc finger and BTB domain-containing protein 12	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10500	zinc finger and BTB domain-containing protein 17	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10501	zinc finger and BTB domain-containing protein 20	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10502	zinc finger and BTB domain-containing protein 22	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10503	zinc finger and BTB domain-containing protein 24	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10504	zinc finger and BTB domain-containing protein 25	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10505	zinc finger and BTB domain-containing protein 26	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10506	zinc finger and BTB domain-containing protein 32	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10507	zinc finger and BTB domain-containing protein 33	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10508	zinc finger and BTB domain-containing protein 34	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10509	zinc finger and BTB domain-containing protein 37	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10510	zinc finger and BTB domain-containing protein 38	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10511	zinc finger and BTB domain-containing protein 39	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10512	zinc finger and BTB domain-containing protein 40	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10513	zinc finger and BTB domain-containing protein 41	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10514	zinc finger and BTB domain-containing protein 43	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10515	zinc finger and BTB domain-containing protein 44	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10516	zinc finger and BTB domain-containing protein 45	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10517	zinc finger and BTB domain-containing protein 46	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10518	zinc finger and BTB domain-containing protein 47	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10519	zinc finger and BTB domain-containing protein 48	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10520	ankyrin repeat and BTB/POZ domain-containing protein 1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10521	ankyrin repeat and BTB/POZ domain-containing protein 2	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10522	diablo	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10523	speckle-type POZ protein	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10524	nicotinamide/nicotinate riboside kinase [EC:2.7.1.22 2.7.1.173]	0	0	0	0	0	0	0	0	0	0	3	0
KO:K10525	allene oxide cyclase [EC:5.3.99.6]	35	81	48	70	53	28	26	32	41	47	79	61
KO:K10526	OPC-8:0 CoA ligase 1 [EC:6.2.1.-]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10527	enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35 1.1.1.211]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10528	hydroperoxide lyase [EC:4.1.2.-]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10529	alpha-dioxygenase [EC:1.-.-.-]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10530	lactate oxidase [EC:1.13.12.-]	7	131	36	89	95	242	9	3	27	14	119	27
KO:K10531	L-ornithine N5-oxygenase [EC:1.13.12.-]	150	64	103	77	59	27	54	15	30	19	104	26
KO:K10532	heparan-alpha-glucosaminide N-acetyltransferase [EC:2.3.1.78]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10533	"limonene-1,2-epoxide hydrolase [EC:3.3.2.8]"	568	622	718	871	377	424	884	538	406	391	1450	465
KO:K10534	nitrate reductase (NAD(P)H) [EC:1.7.1.1 1.7.1.2 1.7.1.3]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10535	hydroxylamine dehydrogenase [EC:1.7.2.6]	0	7	0	4	9	9	10	69	37	188	47	39
KO:K10536	agmatine deiminase [EC:3.5.3.12]	3206	4285	4072	5021	3113	3020	4210	3184	2886	2655	7044	3075
KO:K10537	L-arabinose transport system substrate-binding protein	140	97	160	215	88	131	111	53	38	49	176	67
KO:K10538	L-arabinose transport system permease protein	135	122	174	224	91	139	80	60	8	33	139	31
KO:K10539	L-arabinose transport system ATP-binding protein [EC:3.6.3.17]	234	228	233	286	166	323	257	84	66	65	344	160
KO:K10540	methyl-galactoside transport system substrate-binding protein	39	51	16	38	39	32	36	25	24	12	90	48
KO:K10541	methyl-galactoside transport system permease protein	5	11	2	17	9	7	8	3	0	0	9	3
KO:K10542	methyl-galactoside transport system ATP-binding protein [EC:3.6.3.17]	26	40	31	40	26	15	19	0	15	17	22	59
KO:K10543	D-xylose transport system substrate-binding protein	3514	2616	2292	2676	1790	1858	2367	930	1767	1204	4567	2967
KO:K10544	D-xylose transport system permease protein	3890	3311	3131	3465	1733	2153	2933	715	1397	978	4542	2912
KO:K10545	D-xylose transport system ATP-binding protein [EC:3.6.3.17]	1809	2023	1759	1695	1089	1414	1589	597	1121	859	3494	2569
KO:K10546	putative multiple sugar transport system substrate-binding protein	192	232	204	200	211	247	76	61	53	76	295	322
KO:K10547	putative multiple sugar transport system permease protein	152	204	237	168	237	202	57	43	69	38	387	288
KO:K10548	putative multiple sugar transport system ATP-binding protein	281	290	328	345	406	336	116	60	88	111	534	557
KO:K10549	D-allose transport system substrate-binding protein	16	37	54	82	47	111	42	60	8	16	111	37
KO:K10550	D-allose transport system permease protein	9	7	63	14	3	0	0	0	8	0	7	6
KO:K10551	D-allose transport system ATP-binding protein [EC:3.6.3.17]	8	3	13	4	7	0	4	0	0	3	6	0
KO:K10552	fructose transport system substrate-binding protein	395	277	332	436	296	278	427	125	115	96	594	606
KO:K10553	fructose transport system permease protein	399	279	258	321	259	196	414	106	120	135	557	640
KO:K10554	fructose transport system ATP-binding protein	390	374	334	385	426	331	594	285	291	203	671	764
KO:K10555	AI-2 transport system substrate-binding protein	43	66	40	23	34	60	101	15	12	9	105	25
KO:K10556	AI-2 transport system permease protein	17	37	32	51	15	34	89	11	3	12	21	27
KO:K10557	AI-2 transport system permease protein	22	27	5	25	10	3	77	4	0	7	16	0
KO:K10558	AI-2 transport system ATP-binding protein	21	19	5	14	3	2	10	0	7	9	12	5
KO:K10559	rhamnose transport system substrate-binding protein	859	1109	906	1097	683	704	759	618	814	564	1637	1141
KO:K10560	rhamnose transport system permease protein	1040	1219	975	1142	985	768	494	667	698	563	2290	1475
KO:K10561	rhamnose transport system permease protein	1246	1495	1374	1490	1251	1059	737	1115	1251	658	2743	2397
KO:K10562	rhamnose transport system ATP-binding protein [EC:3.6.3.17]	1702	2266	2037	2496	1721	1703	1952	1267	1341	1050	3975	3299
KO:K10563	formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	8934	11209	10247	10446	7692	8298	13461	7625	8645	6737	22506	10776
KO:K10564	chemotaxis protein MotC	47	74	61	221	111	117	55	169	73	221	297	72
KO:K10565	chemotaxis protein MotD	137	200	214	242	248	179	138	173	92	127	582	136
KO:K10566	phenylacetaldoxime dehydratase [EC:4.99.1.7]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10567	endonuclease VIII-like 1 [EC:3.2.2.- 4.2.99.18]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10568	endonuclease VIII-like 2 [EC:3.2.2.- 4.2.99.18]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10569	endonuclease VIII-like 3	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10570	DNA excision repair protein ERCC-8	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10571	de-etiolated-1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10572	inositol-pentakisphosphate 2-kinase [EC:2.7.1.158]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10573	ubiquitin-conjugating enzyme E2 A [EC:2.3.2.23]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10574	ubiquitin-conjugating enzyme E2 B [EC:2.3.2.23]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10575	ubiquitin-conjugating enzyme E2 G1 [EC:2.3.2.23]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10576	ubiquitin-conjugating enzyme E2 H [EC:2.3.2.23]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10577	ubiquitin-conjugating enzyme E2 I	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10578	ubiquitin-conjugating enzyme E2 J1 [EC:2.3.2.23]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10579	ubiquitin-conjugating enzyme E2 M	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10580	ubiquitin-conjugating enzyme E2 N [EC:2.3.2.23]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10581	ubiquitin-conjugating enzyme E2 O [EC:2.3.2.24]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10582	ubiquitin-conjugating enzyme E2 Q [EC:2.3.2.23]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10583	ubiquitin-conjugating enzyme E2 S [EC:2.3.2.23]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10584	ubiquitin-conjugating enzyme E2 U [EC:2.3.2.23]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10585	ubiquitin-conjugating enzyme E2 Z [EC:2.3.2.23]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10586	baculoviral IAP repeat-containing protein 6 (apollon) [EC:2.3.2.23]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10587	ubiquitin-protein ligase E3 A [EC:2.3.2.26]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10588	ubiquitin-protein ligase E3 B [EC:2.3.2.26]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10589	ubiquitin-protein ligase E3 C [EC:2.3.2.26]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10590	E3 ubiquitin-protein ligase TRIP12 [EC:2.3.2.26]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10591	E3 ubiquitin-protein ligase NEDD4 [EC:2.3.2.26]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10592	E3 ubiquitin-protein ligase HUWE1 [EC:2.3.2.26]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10593	E3 ubiquitin-protein ligase EDD1 [EC:2.3.2.26]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10594	E3 ubiquitin-protein ligase HERC1 [EC:2.3.2.26]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10595	E3 ubiquitin-protein ligase HERC2 [EC:2.3.2.26]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10596	ubiquitin conjugation factor E4 A [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10597	ubiquitin conjugation factor E4 B [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10598	peptidyl-prolyl cis-trans isomerase-like 2 [EC:5.2.1.8]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10599	pre-mRNA-processing factor 19 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10600	U-box domain-containing protein 5	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10601	E3 ubiquitin-protein ligase synoviolin [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10602	E3 ubiquitin-protein ligase NHLRC1 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10603	autoimmune regulator	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10604	E3 ubiquitin-protein ligase MGRN1 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10605	breast cancer type 1 susceptibility protein [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10606	E3 ubiquitin-protein ligase FANCL [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10607	tripartite motif-containing protein 32 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10608	tripartite motif-containing protein 37 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10609	cullin 4	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10610	DNA damage-binding protein 1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10611	RING-box protein 2	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10612	cullin 5	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10613	cullin 7	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10614	E3 ubiquitin-protein ligase HERC3 [EC:2.3.2.26]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10615	E3 ubiquitin-protein ligase HERC4 [EC:2.3.2.26]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10616	p-cymene monooxygenase [EC:1.14.13.-]	8	0	18	0	0	0	0	0	0	0	0	9
KO:K10617	p-cumic alcohol dehydrogenase	73	123	74	21	20	43	152	28	44	10	219	292
KO:K10618	p-cumic aldehyde dehydrogenase	8	13	18	17	0	0	0	4	0	10	32	0
KO:K10619	"p-cumate 2,3-dioxygenase alpha subunit [EC:1.14.12.-]"	200	438	428	392	349	276	116	225	110	139	387	278
KO:K10620	"2,3-dihydroxy-2,3-dihydro-p-cumate dehydrogenase [EC:1.3.1.58]"	60	65	24	45	43	25	61	31	41	17	181	53
KO:K10621	"2,3-dihydroxy-p-cumate/2,3-dihydroxybenzoate 3,4-dioxygenase [EC:1.13.11.- 1.13.11.14]"	346	277	294	384	157	241	195	87	80	84	611	205
KO:K10622	HCOMODA/2-hydroxy-3-carboxy-muconic semialdehyde decarboxylase [EC:4.1.1.-]	1164	2711	2543	2616	2130	1965	6283	1683	795	989	3883	1527
KO:K10623	HOMODA hydrolase [EC:3.7.1.-]	4	0	9	3	3	0	7	0	4	4	7	15
KO:K10624	E3 ubiquitin-protein ligase RBBP6 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10625	E3 ubiquitin-protein ligase UBR1 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10626	E3 ubiquitin-protein ligase UBR2 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10627	E3 ubiquitin-protein ligase RAD18 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10628	V(D)J recombination-activating protein 1 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10629	E3 ubiquitin-protein ligase RNF128 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10630	RanBP-type and C3HC4-type zinc finger-containing protein 1 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10631	E3 ubiquitin-protein ligase Topors [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10632	BRCA1-associated protein [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10633	E3 ubiquitin-protein ligase Praja1 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10634	E3 ubiquitin-protein ligase Praja2 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10635	E3 ubiquitin-protein ligase Arkadia [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10636	autocrine motility factor receptor [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10637	E3 ubiquitin-protein ligase MYLIP [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10638	E3 ubiquitin-protein ligase UHRF1 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10639	E3 ubiquitin-protein ligase CCNP1IP1 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10640	E3 ubiquitin-protein ligase RNF25 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10641	E3 ubiquitin-protein ligase LRSAM1 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10642	E3 ubiquitin-protein ligase DZIP3 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10643	CCR4-NOT transcription complex subunit 4 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10644	E3 ubiquitin-protein ligase CHFR [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10645	E3 ubiquitin-protein ligase mind-bomb [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10646	E3 ubiquitin-protein ligase TRAF7 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10647	midline 2 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10648	tripartite motif-containing protein 5 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10649	tripartite motif-containing protein 9/67	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10650	tripartite motif-containing protein 11 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10651	tripartite motif-containing protein 21 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10652	tripartite motif-containing protein 25 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10653	tripartite motif-containing protein 54	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10654	tripartite motif-containing protein 55	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10655	tripartite motif-containing protein 63 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10656	E3 ubiquitin-protein ligase MARCH1/8 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10657	E3 ubiquitin-protein ligase MARCH2 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10658	E3 ubiquitin-protein ligase MARCH3 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10659	E3 ubiquitin-protein ligase MARCH4/9/11 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10660	E3 ubiquitin-protein ligase MARCH5 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10661	E3 ubiquitin-protein ligase MARCH6 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10662	E3 ubiquitin-protein ligase MARCH7 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10663	E3 ubiquitin-protein ligase ATL4 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10664	E3 ubiquitin-protein ligase ATL6/9/15/31/42/55 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10665	E3 ubiquitin-protein ligase MARCH10 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10666	E3 ubiquitin-protein ligase RNF5 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10667	E3 ubiquitin-protein ligase RNF8 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10668	E3 ubiquitin-protein ligase RNF138 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10669	2'-phosphotransferase [EC:2.7.1.160]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10670	glycine reductase [EC:1.21.4.2]	311	302	570	51	208	162	455	429	1571	568	5856	1000
KO:K10671	sarcosine reductase [EC:1.21.4.3]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10672	betaine reductase [EC:1.21.4.4]	132	234	295	40	112	86	192	149	678	228	1787	385
KO:K10673	"streptomycin 3""-kinase [EC:2.7.1.87]"	0	4	7	0	4	0	27	0	4	0	0	0
KO:K10674	ectoine hydroxylase [EC:1.14.11.-]	957	1403	955	1041	935	1109	562	732	601	807	1675	1076
KO:K10675	cyanide hydratase [EC:4.2.1.66]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10676	"2,4-dichlorophenol 6-monooxygenase [EC:1.14.13.20]"	1027	607	485	671	382	220	247	61	81	44	427	246
KO:K10677	inulin fructotransferase (DFA-I-forming) [EC:4.2.2.17]	6	26	0	5	3	0	0	0	0	0	9	2
KO:K10678	nitroreductase [EC:1.-.-.-]	177	482	406	394	590	288	60	218	88	201	621	283
KO:K10679	nitroreductase / dihydropteridine reductase [EC:1.-.-.- 1.5.1.34]	9	3	6	0	6	0	0	0	0	0	10	5
KO:K10680	N-ethylmaleimide reductase [EC:1.-.-.-]	2177	2405	2603	3056	1637	1659	597	566	176	423	1746	963
KO:K10681	"two-component system, OmpR family, sensor histidine kinase SaeS [EC:2.7.13.3]"	71	53	62	35	59	17	8	31	28	56	146	13
KO:K10682	"two-component system, OmpR family, response regulator SaeR"	70	60	28	61	49	22	5	0	22	3	144	43
KO:K10683	BRCA1-associated RING domain protein 1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10684	ubiquitin-like 1-activating enzyme E1 A [EC:6.2.1.45]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10685	ubiquitin-like 1-activating enzyme E1 B [EC:6.2.1.45]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10686	ubiquitin-activating enzyme E1 C [EC:6.2.1.45]	0	0	0	0	5	0	0	0	0	0	3	0
KO:K10687	ubiquitin-conjugating enzyme E2 F [EC:2.3.2.23]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10688	ubiquitin-conjugating enzyme E2 W [EC:2.3.2.25]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10689	peroxin-4 [EC:2.3.2.23]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10691	E3 ubiquitin-protein ligase UBR4 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10692	ligand of Numb protein X 1/2 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10693	E3 ubiquitin-protein ligase MYCBP2 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10694	E3 ubiquitin-protein ligase ZNRF1/2 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10695	E3 ubiquitin-protein ligase RNF1/2 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10696	E3 ubiquitin-protein ligase BRE1 [EC:2.3.2.27]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10697	"two-component system, OmpR family, response regulator RpaA"	182	94	80	81	99	37	163	157	55	73	238	66
KO:K10698	ubiquitin-activating enzyme E1-like [EC:6.2.1.45]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10699	ubiquitin-activating enzyme E1-like protein 2 [EC:6.2.1.45]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10700	ethylbenzene hydroxylase subunit alpha [EC:1.17.99.2]	0	0	0	0	0	0	0	0	0	3	0	0
KO:K10701	acetophenone carboxylase [EC:6.4.1.8]	415	1015	983	745	222	421	611	137	769	252	806	179
KO:K10702	"2-hydroxy-6-oxohepta-2,4-dienoate hydroxylase [EC:3.7.1.-]"	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10703	very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase [EC:4.2.1.134]	7	0	0	0	3	0	0	0	0	0	0	0
KO:K10704	ubiquitin-conjugating enzyme E2 variant	41	113	52	78	73	85	17	59	30	27	256	92
KO:K10705	"glyceraldehyde-3-phosphate dehydrogenase, spermatogenic [EC:1.2.1.12]"	0	0	0	0	4	0	0	0	0	0	0	0
KO:K10706	senataxin [EC:3.6.4.-]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10707	vesicle-associated membrane protein-associated protein B	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10708	fructoselysine 6-phosphate deglycase [EC:3.5.-.-]	77	72	24	46	54	18	502	33	74	59	101	13
KO:K10709	protein FrlC	38	44	35	33	40	37	29	3	15	8	86	29
KO:K10710	fructoselysine 6-kinase [EC:2.7.1.-]	107	124	25	46	57	51	492	6	32	25	148	44
KO:K10711	"GntR family transcriptional regulator, frlABCD operon transcriptional regulator"	3	17	0	5	3	5	17	0	3	3	15	6
KO:K10712	cysteamine dioxygenase [EC:1.13.11.19]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10713	"5,6,7,8-tetrahydromethanopterin hydro-lyase [EC:4.2.1.147]"	400	599	612	518	670	464	847	728	679	713	1319	731
KO:K10714	methylene-tetrahydromethanopterin dehydrogenase [EC:1.5.1.-]	84	128	157	188	175	113	409	402	102	513	185	109
KO:K10715	"two-component system, sensor histidine kinase RpfC [EC:2.7.13.3]"	540	587	652	558	439	435	608	460	264	421	1862	638
KO:K10716	voltage-gated potassium channel	3525	4579	4960	3640	3848	3725	6238	3972	4101	2591	10804	4989
KO:K10717	cytokinin trans-hydroxylase	0	0	0	0	0	0	0	0	0	0	0	0
KO:K10718	juvenile hormone acid methyltransferase [EC:2.1.1.-]	0	0	0	0	0	0	0	0	0	0	0	0
